% fringe_data_nov02.txt
%
% Reformated but otherwise unadjusted version of Margie Weiler's
% 19 November 2002 fringe model parameters.  This is based on
% the September 2002 fringe data except Margie has added amplitude
% and phase values for previously "bad" channels.
%
% Last updated: Scott Hannon, 20 November 2002
%
% ID  LMID M  ind   freq     amplitude      phase        period        beta
%---- ---- -- --- -------- ------------- ------------- ------------- ---------
 1457  921 4c   6 1335.655 3.3972580e-02 1.3141045e+03 8.6700000e-01 8.000e-05
 1458  920 4c   5 1336.263 3.5186136e-02 1.3141047e+03 8.6700000e-01 8.000e-05
 1459  919 4c   4 1336.871 3.2244329e-02 1.3141099e+03 8.6700000e-01 8.000e-05
 1460  918 4c   3 1337.479 3.2324812e-02 1.3141116e+03 8.6700000e-01 8.000e-05
 1461  917 4c   2 1338.089 2.6498317e-02 1.3141083e+03 8.6700000e-01 8.000e-05
 1462  916 4c   1 1338.698 2.0105848e-02 1.3141125e+03 8.6700000e-01 8.000e-05
 1463  705 3  192 1338.024 8.5511740e-03 1.3827454e+03 8.6100000e-01 8.000e-05
 1464  704 3  191 1338.532 9.4947260e-03 1.3824982e+03 8.6100000e-01 8.000e-05
 1465  703 3  190 1339.041 5.7212150e-03 1.3826334e+03 8.6100000e-01 8.000e-05
 1466  702 3  189 1339.549 5.7408530e-03 1.3826138e+03 8.6100000e-01 8.000e-05
 1467  701 3  188 1340.059 3.8532270e-03 1.3825647e+03 8.6100000e-01 8.000e-05
 1468  700 3  187 1340.568 7.6165760e-03 1.3825604e+03 8.6100000e-01 8.000e-05
 1469  699 3  186 1341.078 4.0000000e-03 1.3824543e+03 8.6100000e-01 8.000e-05
 1470  698 3  185 1341.589 9.3353960e-03 1.3825684e+03 8.6100000e-01 8.000e-05
 1471  697 3  184 1342.100 9.4885700e-03 1.3825909e+03 8.6100000e-01 8.000e-05
 1472  696 3  183 1342.611 9.9302410e-03 1.3826964e+03 8.6100000e-01 8.000e-05
 1473  695 3  182 1343.123 8.5078170e-03 1.3826704e+03 8.6100000e-01 8.000e-05
 1474  694 3  181 1343.635 9.8816200e-03 1.3827937e+03 8.6100000e-01 8.000e-05
 1475  693 3  180 1344.147 1.0300158e-02 1.3830139e+03 8.6100000e-01 8.000e-05
 1476  692 3  179 1344.660 7.0000000e-03 1.3828843e+03 8.6100000e-01 8.000e-05
 1477  691 3  178 1345.174 1.9000000e-02 1.3828643e+03 8.6100000e-01 8.000e-05
 1478  690 3  177 1345.687 1.0380173e-02 1.3831533e+03 8.6100000e-01 8.000e-05
 1479  689 3  176 1346.202 1.8000000e-02 1.3829543e+03 8.6100000e-01 8.000e-05
 1480  688 3  175 1346.716 1.4728780e-02 1.3831522e+03 8.6100000e-01 8.000e-05
 1481  687 3  174 1347.231 1.7086987e-02 1.3831703e+03 8.6100000e-01 8.000e-05
 1482  686 3  173 1347.746 1.8000000e-02 1.3830643e+03 8.6100000e-01 8.000e-05
 1483  685 3  172 1348.262 2.1180148e-02 1.3832543e+03 8.6100000e-01 8.000e-05
 1484  684 3  171 1348.778 2.0885106e-02 1.3833060e+03 8.6100000e-01 8.000e-05
 1485  683 3  170 1349.295 2.1697177e-02 1.3834671e+03 8.6100000e-01 8.000e-05
 1486  682 3  169 1349.812 3.7000000e-02 1.3829243e+03 8.6100000e-01 8.000e-05
 1487  681 3  168 1350.330 7.0000000e-03 1.3832443e+03 8.6100000e-01 8.000e-05
 1488  680 3  167 1350.848 4.0000000e-02 1.3829143e+03 8.6100000e-01 8.000e-05
 1489  679 3  166 1351.366 6.0000000e-03 1.3830643e+03 8.6100000e-01 8.000e-05
 1490  678 3  165 1351.885 4.0000000e-02 1.3831143e+03 8.6100000e-01 8.000e-05
 1491  677 3  164 1352.404 8.0000000e-03 1.3831943e+03 8.6100000e-01 8.000e-05
 1492  676 3  163 1352.923 1.8000000e-02 1.3830143e+03 8.6100000e-01 8.000e-05
 1493  675 3  162 1353.443 3.1041032e-02 1.3836456e+03 8.6100000e-01 8.000e-05
 1494  674 3  161 1353.964 3.1041032e-02 1.3830900e+03 8.6100000e-01 8.000e-05
 1495  673 3  160 1354.484 3.1463969e-02 1.3831042e+03 8.6100000e-01 8.000e-05
 1496  672 3  159 1355.005 1.4000000e-02 1.3832243e+03 8.6100000e-01 8.000e-05
 1497  671 3  158 1355.527 3.1329108e-02 1.3831491e+03 8.6100000e-01 8.000e-05
 1498  670 3  157 1356.049 3.1777128e-02 1.3831365e+03 8.6100000e-01 8.000e-05
 1499  669 3  156 1356.572 3.2011641e-02 1.3837098e+03 8.6100000e-01 8.000e-05
 1500  668 3  155 1357.094 3.1149335e-02 1.3837094e+03 8.6100000e-01 8.000e-05
 1501  667 3  154 1357.618 2.4717887e-02 1.3837524e+03 8.6100000e-01 8.000e-05
 1502  666 3  153 1358.141 2.1337444e-02 1.3834409e+03 8.6100000e-01 8.000e-05
 1503  665 3  152 1358.666 1.7917145e-02 1.3834066e+03 8.6100000e-01 8.000e-05
 1504  664 3  151 1359.190 1.9202877e-02 1.3833648e+03 8.6100000e-01 8.000e-05
 1505  663 3  150 1359.715 2.1608756e-02 1.3832186e+03 8.6100000e-01 8.000e-05
 1506  662 3  149 1360.241 2.4575829e-02 1.3831319e+03 8.6100000e-01 8.000e-05
 1507  661 3  148 1360.766 1.9173579e-02 1.3831862e+03 8.6100000e-01 8.000e-05
 1508  660 3  147 1361.293 1.3771329e-02 1.3832406e+03 8.6100000e-01 8.000e-05
 1509  659 3  146 1361.819 1.4044661e-02 1.3832497e+03 8.6100000e-01 8.000e-05
 1510  658 3  145 1362.347 1.7388116e-02 1.3832599e+03 8.6100000e-01 8.000e-05
 1511  657 3  144 1362.874 1.8103450e-02 1.3832725e+03 8.6100000e-01 8.000e-05
 1512  656 3  143 1363.402 1.6466618e-02 1.3832820e+03 8.6100000e-01 8.000e-05
 1513  655 3  142 1363.931 1.2526141e-02 1.3832996e+03 8.6100000e-01 8.000e-05
 1514  654 3  141 1364.459 1.0129239e-02 1.3833027e+03 8.6100000e-01 8.000e-05
 1515  653 3  140 1364.989 9.4496230e-03 1.3833155e+03 8.6100000e-01 8.000e-05
 1516  652 3  139 1365.518 9.0376650e-03 1.3833267e+03 8.6100000e-01 8.000e-05
 1517  651 3  138 1366.048 7.8826860e-03 1.3833379e+03 8.6100000e-01 8.000e-05
 1518  650 3  137 1366.579 8.1486670e-03 1.3833497e+03 8.6100000e-01 8.000e-05
 1519  649 3  136 1367.110 6.3616820e-03 1.3833535e+03 8.6100000e-01 8.000e-05
 1520  648 3  135 1367.641 5.9715520e-03 1.3833697e+03 8.6100000e-01 8.000e-05
 1521  647 3  134 1368.173 5.2092730e-03 1.3833767e+03 8.6100000e-01 8.000e-05
 1522  646 3  133 1368.705 6.0507780e-03 1.3834205e+03 8.6100000e-01 8.000e-05
 1523  645 3  132 1369.238 7.2728550e-03 1.3833961e+03 8.6100000e-01 8.000e-05
 1524  644 3  131 1369.771 7.1382210e-03 1.3834103e+03 8.6100000e-01 8.000e-05
 1525  643 3  130 1370.304 6.2881250e-03 1.3834168e+03 8.6100000e-01 8.000e-05
 1526  642 3  129 1370.838 4.6533120e-03 1.3834288e+03 8.6100000e-01 8.000e-05
 1527  641 3  128 1371.373 4.3485720e-03 1.3834371e+03 8.6100000e-01 8.000e-05
 1528  640 3  127 1371.908 4.2581760e-03 1.3834472e+03 8.6100000e-01 8.000e-05
 1529  639 3  126 1372.443 4.3355650e-03 1.3834697e+03 8.6100000e-01 8.000e-05
 1530  638 3  125 1372.979 7.7246570e-03 1.3834752e+03 8.6100000e-01 8.000e-05
 1531  637 3  124 1373.515 1.1303795e-02 1.3834861e+03 8.6100000e-01 8.000e-05
 1532  636 3  123 1374.051 1.4994199e-02 1.3834968e+03 8.6100000e-01 8.000e-05
 1533  635 3  122 1374.588 1.5148773e-02 1.3835130e+03 8.6100000e-01 8.000e-05
 1534  634 3  121 1375.126 1.5488095e-02 1.3835204e+03 8.6100000e-01 8.000e-05
 1535  633 3  120 1375.664 1.3047119e-02 1.3835306e+03 8.6100000e-01 8.000e-05
 1536  632 3  119 1376.202 1.0664481e-02 1.3835381e+03 8.6100000e-01 8.000e-05
 1537  631 3  118 1376.741 1.0795161e-02 1.3835558e+03 8.6100000e-01 8.000e-05
 1538  630 3  117 1377.280 1.3799822e-02 1.3826572e+03 8.6100000e-01 8.000e-05
 1539  629 3  116 1377.819 1.6747525e-02 1.3826627e+03 8.6100000e-01 8.000e-05
 1540  628 3  115 1378.359 1.6750796e-02 1.3826703e+03 8.6100000e-01 8.000e-05
 1541  627 3  114 1378.900 1.8074360e-02 1.3826827e+03 8.6100000e-01 8.000e-05
 1542  626 3  113 1379.441 2.0778407e-02 1.3826982e+03 8.6100000e-01 8.000e-05
 1543  625 3  112 1379.982 2.3840616e-02 1.3826964e+03 8.6100000e-01 8.000e-05
 1544  624 3  111 1380.524 2.4456725e-02 1.3827171e+03 8.6100000e-01 8.000e-05
 1545  623 3  110 1381.066 2.2580121e-02 1.3827279e+03 8.6100000e-01 8.000e-05
 1546  622 3  109 1381.609 2.1004415e-02 1.3827359e+03 8.6100000e-01 8.000e-05
 1547  621 3  108 1382.152 1.8665574e-02 1.3827588e+03 8.6100000e-01 8.000e-05
 1548  620 3  107 1382.696 1.7097929e-02 1.3827537e+03 8.6100000e-01 8.000e-05
 1549  619 3  106 1383.240 1.5992756e-02 1.3827896e+03 8.6100000e-01 8.000e-05
 1550  618 3  105 1383.784 1.5276270e-02 1.3828151e+03 8.6100000e-01 8.000e-05
 1551  617 3  104 1384.329 1.5347555e-02 1.3828375e+03 8.6100000e-01 8.000e-05
 1552  616 3  103 1384.874 1.4504188e-02 1.3828567e+03 8.6100000e-01 8.000e-05
 1553  615 3  102 1385.420 1.6620498e-02 1.3828590e+03 8.6100000e-01 8.000e-05
 1554  614 3  101 1385.966 1.6909777e-02 1.3828794e+03 8.6100000e-01 8.000e-05
 1555  613 3  100 1386.513 1.3794971e-02 1.3829032e+03 8.6100000e-01 8.000e-05
 1556  612 3   99 1387.060 1.0355834e-02 1.3829369e+03 8.6100000e-01 8.000e-05
 1557  611 3   98 1387.608 1.1486989e-02 1.3829516e+03 8.6100000e-01 8.000e-05
 1558  610 3   97 1388.156 1.1872667e-02 1.3829551e+03 8.6100000e-01 8.000e-05
 1559  609 3   96 1388.704 1.1700671e-02 1.3830102e+03 8.6100000e-01 8.000e-05
 1560  608 3   95 1389.253 1.1992462e-02 1.3830286e+03 8.6100000e-01 8.000e-05
 1561  607 3   94 1389.802 1.7818568e-02 1.3830434e+03 8.6100000e-01 8.000e-05
 1562  606 3   93 1390.352 2.0475396e-02 1.3830008e+03 8.6100000e-01 8.000e-05
 1563  605 3   92 1390.902 2.1017177e-02 1.3829626e+03 8.6100000e-01 8.000e-05
 1564  604 3   91 1391.453 1.7449438e-02 1.3830141e+03 8.6100000e-01 8.000e-05
 1565  603 3   90 1392.004 1.7660321e-02 1.3830473e+03 8.6100000e-01 8.000e-05
 1566  602 3   89 1392.556 1.1089160e-02 1.3830325e+03 8.6100000e-01 8.000e-05
 1567  601 3   88 1393.108 9.4921530e-03 1.3830859e+03 8.6100000e-01 8.000e-05
 1568  600 3   87 1393.660 9.0842900e-03 1.3831518e+03 8.6100000e-01 8.000e-05
 1569  599 3   86 1394.213 8.4893490e-03 1.3831768e+03 8.6100000e-01 8.000e-05
 1570  598 3   85 1394.767 6.6955190e-03 1.3832489e+03 8.6100000e-01 8.000e-05
 1571  597 3   84 1395.321 6.5572720e-03 1.3832130e+03 8.6100000e-01 8.000e-05
 1572  596 3   83 1395.875 7.1864160e-03 1.3831896e+03 8.6100000e-01 8.000e-05
 1573  595 3   82 1396.430 8.2792760e-03 1.3832437e+03 8.6100000e-01 8.000e-05
 1574  594 3   81 1396.985 8.1811110e-03 1.3832588e+03 8.6100000e-01 8.000e-05
 1575  593 3   80 1397.541 1.2478119e-02 1.3832716e+03 8.6100000e-01 8.000e-05
 1576  592 3   79 1398.097 1.3835706e-02 1.3832631e+03 8.6100000e-01 8.000e-05
 1577  591 3   78 1398.653 1.5164195e-02 1.3832208e+03 8.6100000e-01 8.000e-05
 1578  590 3   77 1399.210 1.4370950e-02 1.3832171e+03 8.6100000e-01 8.000e-05
 1579  589 3   76 1399.768 1.3456678e-02 1.3832243e+03 8.6100000e-01 8.000e-05
 1580  588 3   75 1400.326 1.4341574e-02 1.3832173e+03 8.6100000e-01 8.000e-05
 1581  587 3   74 1400.884 1.2219460e-02 1.3831969e+03 8.6100000e-01 8.000e-05
 1582  586 3   73 1401.443 1.2045402e-02 1.3832210e+03 8.6100000e-01 8.000e-05
 1583  585 3   72 1402.002 1.2045402e-02 1.3832071e+03 8.6100000e-01 8.000e-05
 1584  584 3   71 1402.562 1.2074157e-02 1.3831163e+03 8.6100000e-01 8.000e-05
 1585  583 3   70 1403.122 9.6605650e-03 1.3831459e+03 8.6100000e-01 8.000e-05
 1586  582 3   69 1403.683 1.0232070e-02 1.3831339e+03 8.6100000e-01 8.000e-05
 1587  581 3   68 1404.244 1.1120095e-02 1.3831244e+03 8.6100000e-01 8.000e-05
 1588  580 3   67 1404.806 1.4853320e-02 1.3831256e+03 8.6100000e-01 8.000e-05
 1589  579 3   66 1405.368 1.7498116e-02 1.3830757e+03 8.6100000e-01 8.000e-05
 1590  578 3   65 1405.930 1.9551647e-02 1.3830612e+03 8.6100000e-01 8.000e-05
 1591  577 3   64 1406.493 1.9426001e-02 1.3830539e+03 8.6100000e-01 8.000e-05
 1592  576 3   63 1407.057 1.4000000e-02 1.3832143e+03 8.6100000e-01 8.000e-05
 1593  575 3   62 1407.620 1.9418314e-02 1.3830412e+03 8.6100000e-01 8.000e-05
 1594  574 3   61 1408.185 1.9728102e-02 1.3830478e+03 8.6100000e-01 8.000e-05
 1595  573 3   60 1408.750 2.0798900e-02 1.3830467e+03 8.6100000e-01 8.000e-05
 1596  572 3   59 1409.315 1.9597639e-02 1.3830539e+03 8.6100000e-01 8.000e-05
 1597  571 3   58 1409.881 2.1534450e-02 1.3830593e+03 8.6100000e-01 8.000e-05
 1598  570 3   57 1410.447 2.0277521e-02 1.3830486e+03 8.6100000e-01 8.000e-05
 1599  569 3   56 1411.014 2.0600508e-02 1.3830359e+03 8.6100000e-01 8.000e-05
 1600  568 3   55 1411.581 1.7814266e-02 1.3830316e+03 8.6100000e-01 8.000e-05
 1601  567 3   54 1412.149 2.1549551e-02 1.3829937e+03 8.6100000e-01 8.000e-05
 1602  566 3   53 1412.717 1.7334308e-02 1.3829763e+03 8.6100000e-01 8.000e-05
 1603  565 3   52 1413.285 1.5968921e-02 1.3829355e+03 8.6100000e-01 8.000e-05
 1604  564 3   51 1413.854 1.5968921e-02 1.3829055e+03 8.6100000e-01 8.000e-05
 1605  563 3   50 1414.424 1.7814776e-02 1.3828751e+03 8.6100000e-01 8.000e-05
 1606  562 3   49 1414.994 1.7814776e-02 1.3828874e+03 8.6100000e-01 8.000e-05
 1607  561 3   48 1415.564 1.7814776e-02 1.3828920e+03 8.6100000e-01 8.000e-05
 1608  560 3   47 1416.135 1.7814776e-02 1.3828978e+03 8.6100000e-01 8.000e-05
 1609  559 3   46 1416.706 1.7814776e-02 1.3829068e+03 8.6100000e-01 8.000e-05
 1610  558 3   45 1417.278 1.7814776e-02 1.3829079e+03 8.6100000e-01 8.000e-05
 1611  557 3   44 1417.850 1.7814776e-02 1.3829198e+03 8.6100000e-01 8.000e-05
 1612  556 3   43 1418.423 1.7814776e-02 1.3829274e+03 8.6100000e-01 8.000e-05
 1613  555 3   42 1418.997 1.8677158e-02 1.3829048e+03 8.6100000e-01 8.000e-05
 1614  554 3   41 1419.570 2.0289403e-02 1.3828522e+03 8.6100000e-01 8.000e-05
 1615  553 3   40 1420.145 2.1664676e-02 1.3828481e+03 8.6100000e-01 8.000e-05
 1616  552 3   39 1420.719 2.1802073e-02 1.3828784e+03 8.6100000e-01 8.000e-05
 1617  551 3   38 1421.294 2.3595630e-02 1.3828786e+03 8.6100000e-01 8.000e-05
 1618  550 3   37 1421.870 2.5176322e-02 1.3828782e+03 8.6100000e-01 8.000e-05
 1619  549 3   36 1422.446 2.4963998e-02 1.3828721e+03 8.6100000e-01 8.000e-05
 1620  548 3   35 1423.023 2.1468470e-02 1.3828946e+03 8.6100000e-01 8.000e-05
 1621  547 3   34 1423.600 1.7421339e-02 1.3828899e+03 8.6100000e-01 8.000e-05
 1622  546 3   33 1424.177 1.6264257e-02 1.3829118e+03 8.6100000e-01 8.000e-05
 1623  545 3   32 1424.755 1.5934016e-02 1.3829141e+03 8.6100000e-01 8.000e-05
 1624  544 3   31 1425.334 1.5894286e-02 1.3829113e+03 8.6100000e-01 8.000e-05
 1625  543 3   30 1425.913 1.6844406e-02 1.3829051e+03 8.6100000e-01 8.000e-05
 1626  542 3   29 1426.492 1.6742231e-02 1.3828981e+03 8.6100000e-01 8.000e-05
 1627  541 3   28 1427.072 1.9861101e-02 1.3828921e+03 8.6100000e-01 8.000e-05
 1628  540 3   27 1427.653 2.2093022e-02 1.3828908e+03 8.6100000e-01 8.000e-05
 1629  539 3   26 1428.234 2.5348377e-02 1.3828378e+03 8.6100000e-01 8.000e-05
 1630  538 3   25 1428.815 2.4863938e-02 1.3828428e+03 8.6100000e-01 8.000e-05
 1631  537 3   24 1429.397 2.5824244e-02 1.3828312e+03 8.6100000e-01 8.000e-05
 1632  536 3   23 1429.979 2.7063303e-02 1.3828043e+03 8.6100000e-01 8.000e-05
 1633  535 3   22 1430.562 3.0058331e-02 1.3827935e+03 8.6100000e-01 8.000e-05
 1634  534 3   21 1431.145 3.0544418e-02 1.3827990e+03 8.6100000e-01 8.000e-05
 1635  533 3   20 1431.729 3.6487776e-02 1.3827840e+03 8.6100000e-01 8.000e-05
 1636  532 3   19 1432.313 3.5986907e-02 1.3827919e+03 8.6100000e-01 8.000e-05
 1637  531 3   18 1432.898 3.5986907e-02 1.3827692e+03 8.6100000e-01 8.000e-05
 1638  530 3   17 1433.483 3.5328141e-02 1.3827847e+03 8.6100000e-01 8.000e-05
 1639  529 3   16 1434.069 3.8261337e-02 1.3827619e+03 8.6100000e-01 8.000e-05
 1640  528 3   15 1434.655 3.9887894e-02 1.3827672e+03 8.6100000e-01 8.000e-05
 1641  527 3   14 1435.242 4.4239904e-02 1.3827746e+03 8.6100000e-01 8.000e-05
 1642  526 3   13 1435.829 4.7554669e-02 1.3827798e+03 8.6100000e-01 8.000e-05
 1643  525 3   12 1436.417 5.1943951e-02 1.3827703e+03 8.6100000e-01 8.000e-05
 1644  524 3   11 1437.005 4.9716581e-02 1.3827896e+03 8.6100000e-01 8.000e-05
 1645  523 3   10 1437.594 5.6212280e-02 1.3827784e+03 8.6100000e-01 8.000e-05
 1646  522 3    9 1438.183 5.6181752e-02 1.3827846e+03 8.6100000e-01 8.000e-05
 1647  521 3    8 1438.772 5.8508145e-02 1.3827893e+03 8.6100000e-01 8.000e-05
 1648  520 3    7 1439.363 5.6438773e-02 1.3828023e+03 8.6100000e-01 8.000e-05
 1649  519 3    6 1439.953 5.6756642e-02 1.3828050e+03 8.6100000e-01 8.000e-05
 1650  518 3    5 1440.544 6.0263557e-02 1.3828003e+03 8.6100000e-01 8.000e-05
 1651  517 3    4 1441.136 5.9413767e-02 1.3827935e+03 8.6100000e-01 8.000e-05
 1652  516 3    3 1441.728 5.6607755e-02 1.3829125e+03 8.6100000e-01 8.000e-05
 1653  515 3    2 1442.321 4.7568090e-02 1.3829199e+03 8.6100000e-01 8.000e-05
 1654  514 3    1 1442.914 3.2831684e-02 1.3829280e+03 8.6100000e-01 8.000e-05
 1655  915 4b 106 1460.100 6.7000000e-02 1.5769706e+03 8.7000000e-01 8.000e-05
 1656  914 4b 105 1460.709 7.1000000e-02 1.5770006e+03 8.7000000e-01 8.000e-05
 1657  913 4b 104 1461.317 6.1880339e-02 1.5769035e+03 8.7000000e-01 8.000e-05
 1658  912 4b 103 1461.927 5.8180855e-02 1.5770587e+03 8.7000000e-01 8.000e-05
 1659  911 4b 102 1462.536 5.4300573e-02 1.5770653e+03 8.7000000e-01 8.000e-05
 1660  910 4b 101 1463.146 4.6000000e-02 1.5770266e+03 8.7000000e-01 8.000e-05
 1661  909 4b 100 1463.757 5.3460788e-02 1.5771043e+03 8.7000000e-01 8.000e-05
 1662  908 4b  99 1464.368 5.0336639e-02 1.5770668e+03 8.7000000e-01 8.000e-05
 1663  907 4b  98 1464.980 4.3000000e-02 1.5770606e+03 8.7000000e-01 8.000e-05
 1664  906 4b  97 1465.592 3.2000000e-02 1.5770606e+03 8.7000000e-01 8.000e-05
 1665  905 4b  96 1466.205 3.2000000e-02 1.5770706e+03 8.7000000e-01 8.000e-05
 1666  904 4b  95 1466.818 2.5000000e-02 1.5770706e+03 8.7000000e-01 8.000e-05
 1667  903 4b  94 1467.432 2.6000000e-02 1.5771006e+03 8.7000000e-01 8.000e-05
 1668  902 4b  93 1468.046 1.8000000e-02 1.5770606e+03 8.7000000e-01 8.000e-05
 1669  901 4b  92 1468.661 2.1000000e-02 1.5771286e+03 8.7000000e-01 8.000e-05
 1670  900 4b  91 1469.276 1.6000000e-02 1.5770246e+03 8.7000000e-01 8.000e-05
 1671  899 4b  90 1469.892 1.6866184e-02 1.5771601e+03 8.7000000e-01 8.000e-05
 1672  898 4b  89 1470.509 1.4390042e-02 1.5771483e+03 8.7000000e-01 8.000e-05
 1673  897 4b  88 1471.125 1.1913899e-02 1.5771365e+03 8.7000000e-01 8.000e-05
 1674  896 4b  87 1471.743 1.7628719e-02 1.5771296e+03 8.7000000e-01 8.000e-05
 1675  895 4b  86 1472.361 2.2617060e-02 1.5772148e+03 8.7000000e-01 8.000e-05
 1676  894 4b  85 1472.979 2.2617060e-02 1.5772084e+03 8.7000000e-01 8.000e-05
 1677  893 4b  84 1473.598 2.1955411e-02 1.5772022e+03 8.7000000e-01 8.000e-05
 1678  892 4b  83 1474.217 2.1756507e-02 1.5772366e+03 8.7000000e-01 8.000e-05
 1679  891 4b  82 1474.837 2.1557522e-02 1.5773214e+03 8.7000000e-01 8.000e-05
 1680  890 4b  81 1475.458 2.5360703e-02 1.5773034e+03 8.7000000e-01 8.000e-05
 1681  889 4b  80 1476.079 2.4808686e-02 1.5771987e+03 8.7000000e-01 8.000e-05
 1682  888 4b  79 1476.700 2.4172437e-02 1.5772643e+03 8.7000000e-01 8.000e-05
 1683  887 4b  78 1477.322 2.2500779e-02 1.5772469e+03 8.7000000e-01 8.000e-05
 1684  886 4b  77 1477.945 2.1430314e-02 1.5770948e+03 8.7000000e-01 8.000e-05
 1685  885 4b  76 1478.568 1.9643571e-02 1.5771199e+03 8.7000000e-01 8.000e-05
 1686  884 4b  75 1479.191 1.4490359e-02 1.5771628e+03 8.7000000e-01 8.000e-05
 1687  883 4b  74 1479.816 1.2331772e-02 1.5771533e+03 8.7000000e-01 8.000e-05
 1688  882 4b  73 1480.440 1.1427953e-02 1.5771312e+03 8.7000000e-01 8.000e-05
 1689  881 4b  72 1481.065 1.2382895e-02 1.5770898e+03 8.7000000e-01 8.000e-05
 1690  880 4b  71 1481.691 7.7220730e-03 1.5770805e+03 8.7000000e-01 8.000e-05
 1691  879 4b  70 1482.317 7.0220660e-03 1.5770918e+03 8.7000000e-01 8.000e-05
 1692  878 4b  69 1482.944 6.3220590e-03 1.5771030e+03 8.7000000e-01 8.000e-05
 1693  877 4b  68 1483.571 8.9205990e-03 1.5771132e+03 8.7000000e-01 8.000e-05
 1694  876 4b  67 1484.199 7.0774350e-03 1.5771118e+03 8.7000000e-01 8.000e-05
 1695  875 4b  66 1484.827 7.3693340e-03 1.5771557e+03 8.7000000e-01 8.000e-05
 1696  874 4b  65 1485.456 6.6250240e-03 1.5771713e+03 8.7000000e-01 8.000e-05
 1697  873 4b  64 1486.085 7.2267240e-03 1.5771888e+03 8.7000000e-01 8.000e-05
 1698  872 4b  63 1486.715 8.1918650e-03 1.5772891e+03 8.7000000e-01 8.000e-05
 1699  871 4b  62 1487.346 1.0716762e-02 1.5773381e+03 8.7000000e-01 8.000e-05
 1700  870 4b  61 1487.977 1.5516010e-02 1.5773080e+03 8.7000000e-01 8.000e-05
 1701  869 4b  60 1488.608 1.8201607e-02 1.5773277e+03 8.7000000e-01 8.000e-05
 1702  868 4b  59 1489.240 1.8992219e-02 1.5773374e+03 8.7000000e-01 8.000e-05
 1703  867 4b  58 1489.873 1.6331499e-02 1.5773355e+03 8.7000000e-01 8.000e-05
 1704  866 4b  57 1490.506 1.4890204e-02 1.5773311e+03 8.7000000e-01 8.000e-05
 1705  865 4b  56 1491.139 1.0319406e-02 1.5773304e+03 8.7000000e-01 8.000e-05
 1706  864 4b  55 1491.774 6.5257330e-03 1.5773485e+03 8.7000000e-01 8.000e-05
 1707  863 4b  54 1492.408 2.7681000e-03 1.5771824e+03 8.7000000e-01 8.000e-05
 1708  862 4b  53 1493.043 3.2684160e-03 1.5771303e+03 8.7000000e-01 8.000e-05
 1709  861 4b  52 1493.679 3.1424390e-03 1.5772003e+03 8.7000000e-01 8.000e-05
 1710  860 4b  51 1494.315 5.4550510e-03 1.5771817e+03 8.7000000e-01 8.000e-05
 1711  859 4b  50 1494.952 5.3530350e-03 1.5771523e+03 8.7000000e-01 8.000e-05
 1712  858 4b  49 1495.589 6.1409170e-03 1.5771352e+03 8.7000000e-01 8.000e-05
 1713  857 4b  48 1496.227 4.7028970e-03 1.5770666e+03 8.7000000e-01 8.000e-05
 1714  856 4b  47 1496.866 3.2648760e-03 1.5769981e+03 8.7000000e-01 8.000e-05
 1715  855 4b  46 1497.505 3.6569990e-03 1.5770382e+03 8.7000000e-01 8.000e-05
 1716  854 4b  45 1498.144 3.2028640e-03 1.5772053e+03 8.7000000e-01 8.000e-05
 1717  853 4b  44 1498.784 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1718  852 4b  43 1499.425 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1719  851 4b  42 1500.066 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1720  850 4b  41 1500.708 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1721  849 4b  40 1501.350 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1722  848 4b  39 1501.993 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1723  847 4b  38 1502.636 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1724  846 4b  37 1503.280 1.2445304e-02 1.5776171e+03 8.7000000e-01 8.000e-05
 1725  845 4b  36 1503.924 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1726  844 4b  35 1504.569 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1727  843 4b  34 1505.214 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1728  842 4b  33 1505.860 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1729  841 4b  32 1506.507 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1730  840 4b  31 1507.154 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1731  839 4b  30 1507.802 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1732  838 4b  29 1508.450 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1733  837 4b  28 1509.099 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1734  836 4b  27 1509.748 0.0000000e+00 1.5766106e+03 8.7000000e-01 8.000e-05
 1735  835 4b  26 1510.398 3.6089190e-03 1.5771031e+03 8.7000000e-01 8.000e-05
 1736  834 4b  25 1511.048 5.4422110e-03 1.5770954e+03 8.7000000e-01 8.000e-05
